Pokemon,Nat,teamSprite,homeSprite,HP,Atk,Def,SpA,SpD,Spe,Total,Type_I,Type_II,Species,Height,Weight,Ability_I,Ability_Ii,Hidden_Ability,EV_Yield,Egg_Group_I,Egg_Group_Ii,Gender
Phantump,708,phantump.png,708.png,43,70,48,50,60,38,309,Ghost,Grass,Stump Pokemon,Null,Null,Natural Cure,Frisk,Harvest,Null,Plant,Indeterminate,Null
Trevenant,709,trevenant.png,709.png,85,110,76,65,82,56,474,Ghost,Grass,Elder Tree Pokemon,Null,Null,Natural Cure,Frisk,Harvest,Null,Plant,Indeterminate,Null
Pumpkaboo,710,pumpkaboo.png,710.png,49,66,70,44,55,51,335,Ghost,Grass,Pumpkin Pokemon,Null,Null,Pickup,Frisk,Insomnia,Null,Indeterminate,Null,Null
Gourgeist,711,gourgeist.png,711.png,65,90,122,58,75,84,494,Ghost,Grass,Pumpkin Pokemon,Null,Null,Pickup,Frisk,Insomnia,Null,Indeterminate,Null,Null
Bergmite,712,bergmite.png,712.png,55,69,85,32,35,28,304,Ice,Null,Ice Chunk Pokemon,Null,Null,Own Tempo,Ice Body,Sturdy,Null,Monster,Mineral,Null
Avalugg-hisui,713,avalugg-hisui.png,713.png,95,127,184,34,36,38,514,Ice,Rock,Iceberg Pokemon,Null,Null,Own Tempo,Ice Body,Sturdy,Null,Monster,Mineral,Null
Avalugg,713,avalugg.png,713.png,95,117,184,44,46,28,514,Ice,Null,Iceberg Pokemon,Null,Null,Own Tempo,Ice Body,Sturdy,Null,Monster,Mineral,Null
Noibat,714,noibat.png,714.png,40,30,35,45,40,55,245,Flying,Dragon,Sound Wave Pokemon,Null,Null,Frisk,Infiltrator,Telepathy,Null,Dragon,Flying,Null
Noivern,715,noivern.png,715.png,85,70,80,97,80,123,535,Flying,Dragon,Sound Wave Pokemon,Null,Null,Frisk,Infiltrator,Telepathy,Null,Flying,Dragon,Null
Xerneas,716,xerneas.png,716.png,126,131,95,131,98,99,680,Fairy,Null,Life Pokemon,Null,Null,Fairy Aura,Null,Null,Null,No-Eggs,Null,Null
Yveltal,717,yveltal.png,717.png,126,131,95,131,98,99,680,Dark,Flying,Destruction Pokemon,Null,Null,Dark Aura,Null,Null,Null,No-Eggs,Null,Null
Zygarde 50%,718,zygarde.png,718.png,108,100,121,81,95,95,600,Dragon,Ground,Order Pokemon,Null,Null,Aura Break,Null,Null,Null,No-Eggs,Null,Null
Diancie,719,diancie.png,719.png,50,100,150,100,150,50,600,Rock,Fairy,Jewel Pokemon,Null,Null,Clear Body,Null,Null,Null,No-Eggs,Null,Null
Hoopa,720,hoopa.png,720.png,80,110,60,150,130,70,600,Psychic,Ghost,Mischief Pokemon,Null,Null,Magician,Null,Null,Null,No-Eggs,Null,Null
Volcanion,721,volcanion.png,721.png,80,110,120,130,90,70,600,Fire,Water,Steam Pokemon,Null,Null,Water Absorb,Null,Null,Null,No-Eggs,Null,Null
Rowlet,722,rowlet.png,722.png,68,55,55,50,50,42,320,Grass,Flying,Grass Quill Pokemon,Null,Null,Overgrow,Null,Long Reach,Null,Flying,Null,Null
Dartrix,723,dartrix.png,723.png,78,75,75,70,70,52,420,Grass,Flying,Blade Quill Pokemon,Null,Null,Overgrow,Null,Long Reach,Null,Flying,Null,Null
Decidueye-hisui,724,decidueye-hisui.png,724.png,88,112,80,95,95,60,530,Grass,Fighting,Arrow Quill Pokemon,Null,Null,Overgrow,Null,Long Reach,Null,Flying,Null,Null
Decidueye,724,decidueye.png,724.png,78,107,75,100,100,70,530,Grass,Ghost,Arrow Quill Pokemon,Null,Null,Overgrow,Null,Long Reach,Null,Flying,Null,Null
Litten,725,litten.png,725.png,45,65,40,60,40,70,320,Fire,Null,Fire Cat Pokemon,Null,Null,Blaze,Null,Intimidate,Null,Ground,Null,Null
Torracat,726,torracat.png,726.png,65,85,50,80,50,90,420,Fire,Null,Fire Cat Pokemon,Null,Null,Blaze,Null,Intimidate,Null,Ground,Null,Null
Incineroar,727,incineroar.png,727.png,95,115,90,80,90,60,530,Fire,Dark,Heel Pokemon,Null,Null,Blaze,Null,Intimidate,Null,Ground,Null,Null
Popplio,728,popplio.png,728.png,50,54,54,66,56,40,320,Water,Null,Sea Lion Pokemon,Null,Null,Torrent,Null,Liquid Voice,Null,Ground,Water1,Null
Brionne,729,brionne.png,729.png,60,69,69,91,81,50,420,Water,Null,Pop Star Pokemon,Null,Null,Torrent,Null,Liquid Voice,Null,Water1,Ground,Null
Primarina,730,primarina.png,730.png,80,74,74,126,116,60,530,Water,Fairy,Soloist Pokemon,Null,Null,Torrent,Null,Liquid Voice,Null,Water1,Ground,Null
Pikipek,731,pikipek.png,731.png,35,75,30,30,30,65,265,Normal,Flying,Woodpecker Pokemon,Null,Null,Keen Eye,Skill Link,Pickup,Null,Flying,Null,Null
Trumbeak,732,trumbeak.png,732.png,55,85,50,40,50,75,355,Normal,Flying,Bugle Beak Pokemon,Null,Null,Keen Eye,Skill Link,Pickup,Null,Flying,Null,Null
Toucannon,733,toucannon.png,733.png,80,120,75,75,75,60,485,Normal,Flying,Cannon Pokemon,Null,Null,Keen Eye,Skill Link,Sheer Force,Null,Flying,Null,Null
Yungoos,734,yungoos.png,734.png,48,70,30,30,30,45,253,Normal,Null,Loitering Pokemon,Null,Null,Stakeout,Strong Jaw,Adaptability,Null,Ground,Null,Null
Gumshoos,735,gumshoos.png,735.png,88,110,60,55,60,45,418,Normal,Null,Stakeout Pokemon,Null,Null,Stakeout,Strong Jaw,Adaptability,Null,Ground,Null,Null
Grubbin,736,grubbin.png,736.png,47,62,45,55,45,46,300,Bug,Null,Larva Pokemon,Null,Null,Swarm,Null,Null,Null,Bug,Null,Null
Charjabug,737,charjabug.png,737.png,57,82,95,55,75,36,400,Bug,Electric,Battery Pokemon,Null,Null,Battery,Null,Null,Null,Bug,Null,Null
Vikavolt,738,vikavolt.png,738.png,77,70,90,145,75,43,500,Bug,Electric,Stag Beetle Pokemon,Null,Null,Levitate,Null,Null,Null,Bug,Null,Null
Crabrawler,739,crabrawler.png,739.png,47,82,57,42,47,63,338,Fighting,Null,Boxing Pokemon,Null,Null,Hyper Cutter,Iron Fist,Anger Point,Null,Water3,Null,Null
Crabominable,740,crabominable.png,740.png,97,132,77,62,67,43,478,Fighting,Ice,Woolly Crab Pokemon,Null,Null,Hyper Cutter,Iron Fist,Anger Point,Null,Water3,Null,Null
Oricorio,741,oricorio.png,741.png,75,70,70,98,70,93,476,Fire,Flying,Dancing Pokemon,Null,Null,Dancer,Null,Null,Null,Flying,Null,Null
Cutiefly,742,cutiefly.png,742.png,40,45,40,55,40,84,304,Bug,Fairy,Bee Fly Pokemon,Null,Null,Honey Gather,Shield Dust,Sweet Veil,Null,Bug,Fairy,Null
Ribombee,743,ribombee.png,743.png,60,55,60,95,70,124,464,Bug,Fairy,Bee Fly Pokemon,Null,Null,Honey Gather,Shield Dust,Sweet Veil,Null,Bug,Fairy,Null
Rockruff,744,rockruff.png,744.png,45,65,40,30,40,60,280,Rock,Null,Puppy Pokemon,Null,Null,Keen Eye,Vital Spirit,Steadfast,Null,Ground,Null,Null
Lycanroc,745,lycanroc.png,745.png,75,115,65,55,65,112,487,Rock,Null,Wolf Pokemon,Null,Null,Keen Eye,Sand Rush,Steadfast,Null,Ground,Null,Null
Wishiwashi,746,wishiwashi.png,746.png,45,20,20,25,25,40,175,Water,Null,Small Fry Pokemon,Null,Null,Schooling,Null,Null,Null,Water2,Null,Null
Mareanie,747,mareanie.png,747.png,50,53,62,43,52,45,305,Poison,Water,Brutal Star Pokemon,Null,Null,Merciless,Limber,Regenerator,Null,Water1,Null,Null
Toxapex,748,toxapex.png,748.png,50,63,152,53,142,35,495,Poison,Water,Brutal Star Pokemon,Null,Null,Merciless,Limber,Regenerator,Null,Water1,Null,Null
Mudbray,749,mudbray.png,749.png,70,100,70,45,55,45,385,Ground,Null,Donkey Pokemon,Null,Null,Own Tempo,Stamina,Inner Focus,Null,Ground,Null,Null
Mudsdale,750,mudsdale.png,750.png,100,125,100,55,85,35,500,Ground,Null,Draft Horse Pokemon,Null,Null,Own Tempo,Stamina,Inner Focus,Null,Ground,Null,Null
Dewpider,751,dewpider.png,751.png,38,40,52,40,72,27,269,Water,Bug,Water Bubble Pokemon,Null,Null,Water Bubble,Null,Water Absorb,Null,Water1,Bug,Null
Araquanid,752,araquanid.png,752.png,68,70,92,50,132,42,454,Water,Bug,Water Bubble Pokemon,Null,Null,Water Bubble,Null,Water Absorb,Null,Water1,Bug,Null
Fomantis,753,fomantis.png,753.png,40,55,35,50,35,35,250,Grass,Null,Sickle Grass Pokemon,Null,Null,Leaf Guard,Null,Contrary,Null,Plant,Null,Null
Lurantis,754,lurantis.png,754.png,70,105,90,80,90,45,480,Grass,Null,Bloom Sickle Pokemon,Null,Null,Leaf Guard,Null,Contrary,Null,Plant,Null,Null
Morelull,755,morelull.png,755.png,40,35,55,65,75,15,285,Grass,Fairy,Illuminating Pokemon,Null,Null,Illuminate,Effect Spore,Rain Dish,Null,Plant,Null,Null
Shiinotic,756,shiinotic.png,756.png,60,45,80,90,100,30,405,Grass,Fairy,Illuminating Pokemon,Null,Null,Illuminate,Effect Spore,Rain Dish,Null,Plant,Null,Null
Salandit,757,salandit.png,757.png,48,44,40,71,40,77,320,Poison,Fire,Toxic Lizard Pokemon,Null,Null,Corrosion,Null,Oblivious,Null,Monster,Dragon,Null
Salazzle,758,salazzle.png,758.png,68,64,60,111,60,117,480,Poison,Fire,Toxic Lizard Pokemon,Null,Null,Corrosion,Null,Oblivious,Null,Monster,Dragon,Null
Stufful,759,stufful.png,759.png,70,75,50,45,50,50,340,Normal,Fighting,Flailing Pokemon,Null,Null,Fluffy,Klutz,Cute Charm,Null,Ground,Null,Null
Bewear,760,bewear.png,760.png,120,125,80,55,60,60,500,Normal,Fighting,Strong Arm Pokemon,Null,Null,Fluffy,Klutz,Unnerve,Null,Ground,Null,Null
Bounsweet,761,bounsweet.png,761.png,42,30,38,30,38,32,210,Grass,Null,Fruit Pokemon,Null,Null,Leaf Guard,Oblivious,Sweet Veil,Null,Plant,Null,Null
Steenee,762,steenee.png,762.png,52,40,48,40,48,62,290,Grass,Null,Fruit Pokemon,Null,Null,Leaf Guard,Oblivious,Sweet Veil,Null,Plant,Null,Null
Tsareena,763,tsareena.png,763.png,72,120,98,50,98,72,510,Grass,Null,Fruit Pokemon,Null,Null,Leaf Guard,Queenly Majesty,Sweet Veil,Null,Plant,Null,Null
Comfey,764,comfey.png,764.png,51,52,90,82,110,100,485,Fairy,Null,Posy Picker Pokemon,Null,Null,Flower Veil,Triage,Natural Cure,Null,Plant,Null,Null
Oranguru,765,oranguru.png,765.png,90,60,80,90,110,60,490,Normal,Psychic,Sage Pokemon,Null,Null,Inner Focus,Telepathy,Symbiosis,Null,Ground,Null,Null
Passimian,766,passimian.png,766.png,100,120,90,40,60,80,490,Fighting,Null,Teamwork Pokemon,Null,Null,Receiver,Null,Defiant,Null,Ground,Null,Null
Wimpod,767,wimpod.png,767.png,25,35,40,20,30,80,230,Bug,Water,Turn Tail Pokemon,Null,Null,Wimp Out,Null,Null,Null,Water3,Bug,Null
Golisopod,768,golisopod.png,768.png,75,125,140,60,90,40,530,Bug,Water,Hard Scale Pokemon,Null,Null,Emergency Exit,Null,Null,Null,Bug,Water3,Null
Sandygast,769,sandygast.png,769.png,55,55,80,70,45,15,320,Ghost,Ground,Sand Heap Pokemon,Null,Null,Water Compaction,Null,Sand Veil,Null,Indeterminate,Null,Null
Palossand,770,palossand.png,770.png,85,75,110,100,75,35,480,Ghost,Ground,Sand Castle Pokemon,Null,Null,Water Compaction,Null,Sand Veil,Null,Indeterminate,Null,Null
Pyukumuku,771,pyukumuku.png,771.png,55,60,130,30,130,5,410,Water,Null,Sea Cucumber Pokemon,Null,Null,Innards Out,Null,Unaware,Null,Water1,Null,Null
Type: Null,772,type-null.png,772.png,95,95,95,95,95,59,534,Normal,Null,Synthetic Pokemon,Null,Null,Battle Armor,Null,Null,Null,No-Eggs,Null,Null
Silvally,773,silvally.png,773.png,95,95,95,95,95,95,570,Normal,Null,Synthetic Pokemon,Null,Null,Rks System,Null,Null,Null,No-Eggs,Null,Null
Minior,774,minior.png,774.png,60,60,100,60,100,60,440,Rock,Flying,Meteor Pokemon,Null,Null,Shields Down,Null,Null,Null,Mineral,Null,Null
Komala,775,komala.png,775.png,65,115,65,75,95,65,480,Normal,Null,Drowsing Pokemon,Null,Null,Comatose,Null,Null,Null,Ground,Null,Null
Turtonator,776,turtonator.png,776.png,60,78,135,91,85,36,485,Fire,Dragon,Blast Turtle Pokemon,Null,Null,Shell Armor,Null,Null,Null,Monster,Dragon,Null
Togedemaru,777,togedemaru.png,777.png,65,98,63,40,73,96,435,Electric,Steel,Roly-Poly Pokemon,Null,Null,Iron Barbs,Lightning Rod,Sturdy,Null,Ground,Fairy,Null
Mimikyu,778,mimikyu.png,778.png,55,90,80,50,105,96,476,Ghost,Fairy,Disguise Pokemon,Null,Null,Disguise,Null,Null,Null,Indeterminate,Null,Null
Bruxish,779,bruxish.png,779.png,68,105,70,70,70,92,475,Water,Psychic,Gnash Teeth Pokemon,Null,Null,Dazzling,Strong Jaw,Wonder Skin,Null,Water2,Null,Null
Drampa,780,drampa.png,780.png,78,60,85,135,91,36,485,Normal,Dragon,Placid Pokemon,Null,Null,Berserk,Sap Sipper,Cloud Nine,Null,Monster,Dragon,Null
Dhelmise,781,dhelmise.png,781.png,70,131,100,86,90,40,517,Ghost,Grass,Sea Creeper Pokemon,Null,Null,Steelworker,Null,Null,Null,Mineral,Null,Null
Jangmo-o,782,jangmo-o.png,782.png,45,55,65,45,45,45,300,Dragon,Null,Scaly Pokemon,Null,Null,Bulletproof,Soundproof,Overcoat,Null,Dragon,Null,Null
Hakamo-o,783,hakamo-o.png,783.png,55,75,90,65,70,65,420,Dragon,Fighting,Scaly Pokemon,Null,Null,Bulletproof,Soundproof,Overcoat,Null,Dragon,Null,Null
Kommo-o,784,kommo-o.png,784.png,75,110,125,100,105,85,600,Dragon,Fighting,Scaly Pokemon,Null,Null,Bulletproof,Soundproof,Overcoat,Null,Dragon,Null,Null
Tapu Koko,785,tapu-koko.png,785.png,70,115,85,95,75,130,570,Electric,Fairy,Land Spirit Pokemon,Null,Null,Electric Surge,Null,Telepathy,Null,No-Eggs,Null,Null
Tapu Lele,786,tapu-lele.png,786.png,70,85,75,130,115,95,570,Psychic,Fairy,Land Spirit Pokemon,Null,Null,Psychic Surge,Null,Telepathy,Null,No-Eggs,Null,Null
Tapu Bulu,787,tapu-bulu.png,787.png,70,130,115,85,95,75,570,Grass,Fairy,Land Spirit Pokemon,Null,Null,Grassy Surge,Null,Telepathy,Null,No-Eggs,Null,Null
Tapu Fini,788,tapu-fini.png,788.png,70,75,115,95,130,85,570,Water,Fairy,Land Spirit Pokemon,Null,Null,Misty Surge,Null,Telepathy,Null,No-Eggs,Null,Null
Cosmog,789,cosmog.png,789.png,43,29,31,29,31,37,200,Psychic,Null,Nebula Pokemon,Null,Null,Unaware,Null,Null,Null,No-Eggs,Null,Null
Cosmoem,790,cosmoem.png,790.png,43,29,131,29,131,37,400,Psychic,Null,Protostar Pokemon,Null,Null,Sturdy,Null,Null,Null,No-Eggs,Null,Null
Solgaleo,791,solgaleo.png,791.png,137,137,107,113,89,97,680,Psychic,Steel,Sunne Pokemon,Null,Null,Full Metal Body,Null,Null,Null,No-Eggs,Null,Null
Lunala,792,lunala.png,792.png,137,113,89,137,107,97,680,Psychic,Ghost,Moone Pokemon,Null,Null,Shadow Shield,Null,Null,Null,No-Eggs,Null,Null
Nihilego,793,nihilego.png,793.png,109,53,47,127,131,103,570,Rock,Poison,Parasite Pokemon,Null,Null,Beast Boost,Null,Null,Null,No-Eggs,Null,Null
Buzzwole,794,buzzwole.png,794.png,107,139,139,53,53,79,570,Bug,Fighting,Swollen Pokemon,Null,Null,Beast Boost,Null,Null,Null,No-Eggs,Null,Null
Pheromosa,795,pheromosa.png,795.png,71,137,37,137,37,151,570,Bug,Fighting,Lissome Pokemon,Null,Null,Beast Boost,Null,Null,Null,No-Eggs,Null,Null
Xurkitree,796,xurkitree.png,796.png,83,89,71,173,71,83,570,Electric,Null,Glowing Pokemon,Null,Null,Beast Boost,Null,Null,Null,No-Eggs,Null,Null
Celesteela,797,celesteela.png,797.png,97,101,103,107,101,61,570,Steel,Flying,Launch Pokemon,Null,Null,Beast Boost,Null,Null,Null,No-Eggs,Null,Null
Kartana,798,kartana.png,798.png,59,181,131,59,31,109,570,Grass,Steel,Drawn Sword Pokemon,Null,Null,Beast Boost,Null,Null,Null,No-Eggs,Null,Null
Guzzlord,799,guzzlord.png,799.png,223,101,53,97,53,43,570,Dark,Dragon,Junkivore Pokemon,Null,Null,Beast Boost,Null,Null,Null,No-Eggs,Null,Null
Necrozma,800,necrozma.png,800.png,97,107,101,127,89,79,600,Psychic,Null,Prism Pokemon,Null,Null,Prism Armor,Null,Null,Null,No-Eggs,Null,Null
Magearna,801,magearna.png,801.png,80,95,115,130,115,65,600,Steel,Fairy,Artificial Pokemon,Null,Null,Soul Heart,Null,Null,Null,No-Eggs,Null,Null
Marshadow,802,marshadow.png,802.png,90,125,80,90,90,125,600,Fighting,Ghost,Gloomdweller Pokemon,Null,Null,Technician,Null,Null,Null,No-Eggs,Null,Null
Poipole,803,poipole.png,803.png,67,73,67,73,67,73,420,Poison,Null,Poison Pin Pokemon,Null,Null,Beast Boost,Null,Null,Null,No-Eggs,Null,Null
Naganadel,804,naganadel.png,804.png,73,73,73,127,73,121,540,Poison,Dragon,Poison Pin Pokemon,Null,Null,Beast Boost,Null,Null,Null,No-Eggs,Null,Null
Stakataka,805,stakataka.png,805.png,61,131,211,53,101,13,570,Rock,Steel,Rampart Pokemon,Null,Null,Beast Boost,Null,Null,Null,No-Eggs,Null,Null
Blacephalon,806,blacephalon.png,806.png,53,127,53,151,79,107,570,Fire,Ghost,Fireworks Pokemon,Null,Null,Beast Boost,Null,Null,Null,No-Eggs,Null,Null
Zeraora,807,zeraora.png,807.png,88,112,75,102,80,143,600,Electric,Null,Thunderclap Pokemon,Null,Null,Volt Absorb,Null,Null,Null,No-Eggs,Null,Null
Meltan,808,meltan.png,808.png,46,65,65,55,35,34,300,Steel,Null,Hex Nut Pokemon,Null,Null,Magnet Pull,Null,Null,Null,No-Eggs,Null,Null
Melmetal,809,melmetal.png,809.png,135,143,143,80,65,34,600,Steel,Null,Hex Nut Pokemon,Null,Null,Iron Fist,Null,Null,Null,No-Eggs,Null,Null
Grookey,810,grookey.png,810.png,50,65,50,40,40,65,310,Grass,Null,Chimp Pokemon,Null,Null,Overgrow,Null,Grassy Surge,Null,Plant,Ground,Null
Thwackey,811,thwackey.png,811.png,70,85,70,55,60,80,420,Grass,Null,Beat Pokemon,Null,Null,Overgrow,Null,Grassy Surge,Null,Ground,Plant,Null
Rillaboom,812,rillaboom.png,812.png,100,125,90,60,70,85,530,Grass,Null,Drummer Pokemon,Null,Null,Overgrow,Null,Grassy Surge,Null,Ground,Plant,Null
Scorbunny,813,scorbunny.png,813.png,50,71,40,40,40,69,310,Fire,Null,Rabbit Pokemon,Null,Null,Blaze,Null,Libero,Null,Ground,Humanshape,Null
Raboot,814,raboot.png,814.png,65,86,60,55,60,94,420,Fire,Null,Rabbit Pokemon,Null,Null,Blaze,Null,Libero,Null,Ground,Humanshape,Null
Cinderace,815,cinderace.png,815.png,80,116,75,65,75,119,530,Fire,Null,Striker Pokemon,Null,Null,Blaze,Null,Libero,Null,Ground,Humanshape,Null
Sobble,816,sobble.png,816.png,50,40,40,70,40,70,310,Water,Null,Water Lizard Pokemon,Null,Null,Torrent,Null,Sniper,Null,Water1,Ground,Null
Drizzile,817,drizzile.png,817.png,65,60,55,95,55,90,420,Water,Null,Water Lizard Pokemon,Null,Null,Torrent,Null,Sniper,Null,Water1,Ground,Null
Inteleon,818,inteleon.png,818.png,70,85,65,125,65,120,530,Water,Null,Secret Agent Pokemon,Null,Null,Torrent,Null,Sniper,Null,Ground,Water1,Null
Skwovet,819,skwovet.png,819.png,70,55,55,35,35,25,275,Normal,Null,Cheeky Pokemon,Null,Null,Cheek Pouch,Null,Gluttony,Null,Ground,Null,Null
Greedent,820,greedent.png,820.png,120,95,95,55,75,20,460,Normal,Null,Greedy Pokemon,Null,Null,Cheek Pouch,Null,Gluttony,Null,Ground,Null,Null
Rookidee,821,rookidee.png,821.png,38,47,35,33,35,57,245,Flying,Null,Tiny Bird Pokemon,Null,Null,Keen Eye,Unnerve,Big Pecks,Null,Flying,Null,Null
Corvisquire,822,corvisquire.png,822.png,68,67,55,43,55,77,365,Flying,Null,Raven Pokemon,Null,Null,Keen Eye,Unnerve,Big Pecks,Null,Flying,Null,Null
Corviknight,823,corviknight.png,823.png,98,87,105,53,85,67,495,Flying,Steel,Raven Pokemon,Null,Null,Pressure,Unnerve,Mirror Armor,Null,Flying,Null,Null
Blipbug,824,blipbug.png,824.png,25,20,20,25,45,45,180,Bug,Null,Larva Pokemon,Null,Null,Swarm,Compound Eyes,Telepathy,Null,Bug,Null,Null
Dottler,825,dottler.png,825.png,50,35,80,50,90,30,335,Bug,Psychic,Radome Pokemon,Null,Null,Swarm,Compound Eyes,Telepathy,Null,Bug,Null,Null
Orbeetle,826,orbeetle.png,826.png,60,45,110,80,120,90,505,Bug,Psychic,Seven Spot Pokemon,Null,Null,Swarm,Frisk,Telepathy,Null,Bug,Null,Null
Nickit,827,nickit.png,827.png,40,28,28,47,52,50,245,Dark,Null,Fox Pokemon,Null,Null,Run Away,Unburden,Stakeout,Null,Ground,Null,Null
Thievul,828,thievul.png,828.png,70,58,58,87,92,90,455,Dark,Null,Fox Pokemon,Null,Null,Run Away,Unburden,Stakeout,Null,Ground,Null,Null
Gossifleur,829,gossifleur.png,829.png,40,40,60,40,60,10,250,Grass,Null,Flowering Pokemon,Null,Null,Cotton Down,Regenerator,Effect Spore,Null,Plant,Null,Null
Eldegoss,830,eldegoss.png,830.png,60,50,90,80,120,60,460,Grass,Null,Cotton Bloom Pokemon,Null,Null,Cotton Down,Regenerator,Effect Spore,Null,Plant,Null,Null
Wooloo,831,wooloo.png,831.png,42,40,55,40,45,48,270,Normal,Null,Sheep Pokemon,Null,Null,Fluffy,Run Away,Bulletproof,Null,Ground,Null,Null
Dubwool,832,dubwool.png,832.png,72,80,100,60,90,88,490,Normal,Null,Sheep Pokemon,Null,Null,Fluffy,Steadfast,Bulletproof,Null,Ground,Null,Null
Chewtle,833,chewtle.png,833.png,50,64,50,38,38,44,284,Water,Null,Snapping Pokemon,Null,Null,Strong Jaw,Shell Armor,Swift Swim,Null,Water1,Monster,Null
Drednaw,834,drednaw.png,834.png,90,115,90,48,68,74,485,Water,Rock,Bite Pokemon,Null,Null,Strong Jaw,Shell Armor,Swift Swim,Null,Monster,Water1,Null
Yamper,835,yamper.png,835.png,59,45,50,40,50,26,270,Electric,Null,Puppy Pokemon,Null,Null,Ball Fetch,Null,Rattled,Null,Ground,Null,Null
Boltund,836,boltund.png,836.png,69,90,60,90,60,121,490,Electric,Null,Dog Pokemon,Null,Null,Strong Jaw,Null,Competitive,Null,Ground,Null,Null
Rolycoly,837,rolycoly.png,837.png,30,40,50,40,50,30,240,Rock,Null,Coal Pokemon,Null,Null,Steam Engine,Heatproof,Flash Fire,Null,Mineral,Null,Null
Carkol,838,carkol.png,838.png,80,60,90,60,70,50,410,Rock,Fire,Coal Pokemon,Null,Null,Steam Engine,Flame Body,Flash Fire,Null,Mineral,Null,Null
Coalossal,839,coalossal.png,839.png,110,80,120,80,90,30,510,Rock,Fire,Coal Pokemon,Null,Null,Steam Engine,Flame Body,Flash Fire,Null,Mineral,Null,Null
Applin,840,applin.png,840.png,40,40,80,40,40,20,260,Grass,Dragon,Apple Core Pokemon,Null,Null,Ripen,Gluttony,Bulletproof,Null,Plant,Dragon,Null
Flapple,841,flapple.png,841.png,70,110,80,95,60,70,485,Grass,Dragon,Apple Wing Pokemon,Null,Null,Ripen,Gluttony,Hustle,Null,Plant,Dragon,Null
Appletun,842,appletun.png,842.png,110,85,80,100,80,30,485,Grass,Dragon,Apple Nectar Pokemon,Null,Null,Ripen,Gluttony,Thick Fat,Null,Plant,Dragon,Null
Silicobra,843,silicobra.png,843.png,52,57,75,35,50,46,315,Ground,Null,Sand Snake Pokemon,Null,Null,Sand Spit,Shed Skin,Sand Veil,Null,Ground,Dragon,Null
Sandaconda,844,sandaconda.png,844.png,72,107,125,65,70,71,510,Ground,Null,Sand Snake Pokemon,Null,Null,Sand Spit,Shed Skin,Sand Veil,Null,Ground,Dragon,Null
Cramorant,845,cramorant.png,845.png,70,85,55,85,95,85,475,Flying,Water,Gulp Pokemon,Null,Null,Gulp Missile,Null,Null,Null,Water1,Flying,Null
Arrokuda,846,arrokuda.png,846.png,41,63,40,40,30,66,280,Water,Null,Rush Pokemon,Null,Null,Swift Swim,Null,Propeller Tail,Null,Water2,Null,Null
Barraskewda,847,barraskewda.png,847.png,61,123,60,60,50,136,490,Water,Null,Skewer Pokemon,Null,Null,Swift Swim,Null,Propeller Tail,Null,Water2,Null,Null
Toxel,848,toxel.png,848.png,40,38,35,54,35,40,242,Electric,Poison,Baby Pokemon,Null,Null,Rattled,Static,Klutz,Null,No-Eggs,Null,Null
Toxtricity,849,toxtricity.png,849.png,75,98,70,114,70,75,502,Electric,Poison,Punk Pokemon,Null,Null,Punk Rock,Plus,Technician,Null,Humanshape,Null,Null
Sizzlipede,850,sizzlipede.png,850.png,50,65,45,50,50,45,305,Fire,Bug,Radiator Pokemon,Null,Null,Flash Fire,White Smoke,Flame Body,Null,Bug,Null,Null
Centiskorch,851,centiskorch.png,851.png,100,115,65,90,90,65,525,Fire,Bug,Radiator Pokemon,Null,Null,Flash Fire,White Smoke,Flame Body,Null,Bug,Null,Null
Clobbopus,852,clobbopus.png,852.png,50,68,60,50,50,32,310,Fighting,Null,Tantrum Pokemon,Null,Null,Limber,Null,Technician,Null,Water1,Humanshape,Null
Grapploct,853,grapploct.png,853.png,80,118,90,70,80,42,480,Fighting,Null,Jujitsu Pokemon,Null,Null,Limber,Null,Technician,Null,Water1,Humanshape,Null
Sinistea,854,sinistea.png,854.png,40,45,45,74,54,50,308,Ghost,Null,Black Tea Pokemon,Null,Null,Weak Armor,Null,Cursed Body,Null,Mineral,Indeterminate,Null
Polteageist,855,polteageist.png,855.png,60,65,65,134,114,70,508,Ghost,Null,Black Tea Pokemon,Null,Null,Weak Armor,Null,Cursed Body,Null,Mineral,Indeterminate,Null
Hatenna,856,hatenna.png,856.png,42,30,45,56,53,39,265,Psychic,Null,Calm Pokemon,Null,Null,Healer,Anticipation,Magic Bounce,Null,Fairy,Null,Null
Hattrem,857,hattrem.png,857.png,57,40,65,86,73,49,370,Psychic,Null,Serene Pokemon,Null,Null,Healer,Anticipation,Magic Bounce,Null,Fairy,Null,Null
Hatterene,858,hatterene.png,858.png,57,90,95,136,103,29,510,Psychic,Fairy,Silent Pokemon,Null,Null,Healer,Anticipation,Magic Bounce,Null,Fairy,Null,Null
Impidimp,859,impidimp.png,859.png,45,45,30,55,40,50,265,Dark,Fairy,Wily Pokemon,Null,Null,Prankster,Frisk,Pickpocket,Null,Fairy,Humanshape,Null
Morgrem,860,morgrem.png,860.png,65,60,45,75,55,70,370,Dark,Fairy,Devious Pokemon,Null,Null,Prankster,Frisk,Pickpocket,Null,Fairy,Humanshape,Null
Grimmsnarl,861,grimmsnarl.png,861.png,95,120,65,95,75,60,510,Dark,Fairy,Bulk Up Pokemon,Null,Null,Prankster,Frisk,Pickpocket,Null,Fairy,Humanshape,Null
